setting_id,source,level,n_models,width,seed,block_size,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,rank_allowed,residual_type,selected_resolution,centrality_improvement_from_previous_level,centrality_improvement_from_permutation_to_block,supports_brauer_projective_interpretation,is_finite_index_candidate,final_decision,selected_level,mean_pairwise_block_residual,max_pairwise_block_residual,used_remainder_block,individual_accuracy_mean,individual_accuracy_max,merge_evaluated,merge_accuracy,merge_notes,notes
mnist_mlp_N4_W16_S1700_B2,real_mnist,low_rank_GL,4,16,1700,2,1-2-3,1.6253708111751786,1.527050820816683,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.634687865722246,-0.026337551309998486,False,False,report_noncentral_holonomy,,0.7383575867388386,1.076090275720658,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B4,real_mnist,permutation,4,16,1700,4,0-1-2,1.1726039399558574,0.9499177595981665,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.03465304018480819,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B4,real_mnist,signed_permutation,4,16,1700,4,0-1-2,1.1726039399558574,0.9499177595981665,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.03465304018480819,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1700_B4,real_mnist,monomial_phase_or_scale,4,16,1700,4,0-1-2,0.9466422283348883,0.3222493351702955,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.627668424427871,-0.03465304018480819,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1700_B4,real_mnist,block_orthogonal,4,16,1700,4,0-1-2,1.2845336228987738,0.9845707997829747,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6623214646126792,-0.03465304018480819,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B4,real_mnist,low_rank_GL,4,16,1700,4,0-1-2,0.814024366344292,0.5701136701239042,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.41445712965907044,-0.03465304018480819,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1700_B4,real_mnist,permutation,4,16,1700,4,0-1-3,1.2747548783981961,0.982264602843857,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.009132656443469167,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B4,real_mnist,signed_permutation,4,16,1700,4,0-1-3,1.2747548783981961,0.982264602843857,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.009132656443469167,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1700_B4,real_mnist,monomial_phase_or_scale,4,16,1700,4,0-1-3,1.000524629997593,0.3557027934767125,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6265618093671445,-0.009132656443469167,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1700_B4,real_mnist,block_orthogonal,4,16,1700,4,0-1-3,1.3184177957775525,0.9913972592873261,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6356944658106136,-0.009132656443469167,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B4,real_mnist,low_rank_GL,4,16,1700,4,0-1-3,0.7945723669001441,0.5516145816856646,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.43978267760166156,-0.009132656443469167,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1700_B4,real_mnist,permutation,4,16,1700,4,0-2-3,1.2747548783981961,0.982264602843857,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.015104619548789944,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B4,real_mnist,signed_permutation,4,16,1700,4,0-2-3,1.2747548783981961,0.982264602843857,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.015104619548789944,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1700_B4,real_mnist,monomial_phase_or_scale,4,16,1700,4,0-2-3,0.9749990461248867,0.26804491870275104,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.7142196841411059,0.015104619548789944,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1700_B4,real_mnist,block_orthogonal,4,16,1700,4,0-2-3,1.2213366590761143,0.967159983295067,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.699115064592316,0.015104619548789944,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B4,real_mnist,low_rank_GL,4,16,1700,4,0-2-3,0.7510531626771694,0.49745530579995795,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4697046774951091,0.015104619548789944,False,False,gl_diagnostic_only,low_rank_GL,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1700_B4,real_mnist,permutation,4,16,1700,4,1-2-3,1.0,0.8660254037844386,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.006734948967480392,False,False,report_noncentral_holonomy,,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B4,real_mnist,signed_permutation,4,16,1700,4,1-2-3,1.0,0.8660254037844386,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.006734948967480392,False,False,report_noncentral_holonomy,,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1700_B4,real_mnist,monomial_phase_or_scale,4,16,1700,4,1-2-3,0.8345771341708019,0.30295113976392285,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5630742640205157,-0.006734948967480392,False,False,report_noncentral_holonomy,,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1700_B4,real_mnist,block_orthogonal,4,16,1700,4,1-2-3,1.011781677505188,0.872760352751919,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5698092129879961,-0.006734948967480392,False,False,report_noncentral_holonomy,,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B4,real_mnist,low_rank_GL,4,16,1700,4,1-2-3,1.6253708111751786,1.527050820816683,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.6542904680647641,-0.006734948967480392,False,False,report_noncentral_holonomy,,0.6898717400578493,0.8859457450088708,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B8,real_mnist,permutation,4,16,1700,8,0-1-2,1.1726039399558574,0.9499177595981665,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.015232164876043286,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B8,real_mnist,signed_permutation,4,16,1700,8,0-1-2,1.1726039399558574,0.9499177595981665,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.015232164876043286,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1700_B8,real_mnist,monomial_phase_or_scale,4,16,1700,8,0-1-2,0.9466422283348883,0.3222493351702955,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.627668424427871,0.015232164876043286,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1700_B8,real_mnist,block_orthogonal,4,16,1700,8,0-1-2,1.1353629277564241,0.9346855947221232,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6124362595518277,0.015232164876043286,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B8,real_mnist,low_rank_GL,4,16,1700,8,0-1-2,0.814024366344292,0.5701136701239042,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.36457192459821897,0.015232164876043286,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1700_B8,real_mnist,permutation,4,16,1700,8,0-1-3,1.2747548783981961,0.982264602843857,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.004626083155128802,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B8,real_mnist,signed_permutation,4,16,1700,8,0-1-3,1.2747548783981961,0.982264602843857,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.004626083155128802,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1700_B8,real_mnist,monomial_phase_or_scale,4,16,1700,8,0-1-3,1.000524629997593,0.3557027934767125,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6265618093671445,0.004626083155128802,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1700_B8,real_mnist,block_orthogonal,4,16,1700,8,0-1-3,1.2567478072588534,0.9776385196887282,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6219357262120156,0.004626083155128802,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B8,real_mnist,low_rank_GL,4,16,1700,8,0-1-3,0.7945723669001441,0.5516145816856646,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4260239380030636,0.004626083155128802,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1700_B8,real_mnist,permutation,4,16,1700,8,0-2-3,1.2747548783981961,0.982264602843857,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.015112741528631402,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B8,real_mnist,signed_permutation,4,16,1700,8,0-2-3,1.2747548783981961,0.982264602843857,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.015112741528631402,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1700_B8,real_mnist,monomial_phase_or_scale,4,16,1700,8,0-2-3,0.9749990461248867,0.26804491870275104,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.7142196841411059,0.015112741528631402,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1700_B8,real_mnist,block_orthogonal,4,16,1700,8,0-2-3,1.2213113556352762,0.9671518613152256,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6991069426124745,0.015112741528631402,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W16_S1700_B8,real_mnist,low_rank_GL,4,16,1700,8,0-2-3,0.7510531626771694,0.49745530579995795,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4696965555152676,0.015112741528631402,False,False,gl_diagnostic_only,low_rank_GL,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W16_S1700_B8,real_mnist,permutation,4,16,1700,8,1-2-3,1.0,0.8660254037844386,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.07785522445738657,False,False,report_noncentral_holonomy,,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1700_B8,real_mnist,signed_permutation,4,16,1700,8,1-2-3,1.0,0.8660254037844386,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.07785522445738657,False,False,report_noncentral_holonomy,,0.5878160276635838,0.7156183725848299,False,0.68075,0.703,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
