run_id,group_name,family,seed,hidden_width,input_dim,n_train,n_val,n_test,group_order,group_exponent,holonomy_element,holonomy_order,is_holonomy_central,stable_group_action,method,validation_accuracy,test_accuracy,validation_loss,test_loss,selected_by_validation,selector_no_test_leakage,ordinary_sync_residual,branch_action_residual,naive_representation_residual,invariant_pooling_residual,pre_lift_connection_residual,post_lift_connection_residual,invariant_projection_residual,parameter_multiplier,inference_multiplier,branch_count,capacity_matched_to_unlifted,capacity_matched_to_random_branch_control,is_single_model,is_extra_capacity
S3_trivial_coboundary_W12_seed9,S3,trivial_coboundary,9,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.938,0.952,0.24391467929623695,0.18938908911391883,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed9,S3,trivial_coboundary,9,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.929,0.929,0.2787558286217061,0.2758751000660671,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed9,S3,trivial_coboundary,9,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.958,0.972,0.16618969531906094,0.11365772007107151,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed9,S3,trivial_coboundary,9,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.976,0.9675,0.09835717249909996,0.13088455235658214,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed9,S3,trivial_coboundary,9,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.971,0.9735,0.11779308391319553,0.10747317030734066,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.926,0.921,0.2865831277784911,0.30744959656052673,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.971,0.9605,0.11780825277046388,0.1571958406641008,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.936,0.944,0.24969285156726218,0.2193725954575518,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.944,0.9605,0.2188266796509763,0.15724600982530018,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.948,0.949,0.20537868432839584,0.20113365695411148,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.93,0.9185,0.2705124328674118,0.3171431731481212,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.974,0.977,0.10599241287889348,0.09435008198438448,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.969,0.971,0.12485166720418299,0.11694845273776576,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed10,S3,trivial_coboundary,10,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.98,0.967,0.08305779043371915,0.13255304546846838,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.914,0.9255,0.3324247179677074,0.2901601220989097,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.969,0.9635,0.12461382633270222,0.1459675422104818,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.931,0.953,0.2677914475666754,0.18487465250352192,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.963,0.9595,0.14760105671380544,0.1611353923533314,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.941,0.9495,0.23120402577129204,0.19898396239951113,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.937,0.934,0.24748086985341514,0.25884291716349217,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.961,0.976,0.15523103888257628,0.09904544790073577,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.985,0.968,0.06463610835235187,0.12836325739041596,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed11,S3,trivial_coboundary,11,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.981,0.9765,0.07872570005836456,0.09649379394229803,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.935,0.9225,0.25223451880151215,0.30026874427168254,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.963,0.9735,0.14810542205118324,0.10854091464779268,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.938,0.935,0.24231167933964268,0.25507041605126873,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.964,0.961,0.1441307228218596,0.15567034646731528,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.947,0.9485,0.20904726260369683,0.20254799905001875,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.93,0.9275,0.2709231564209436,0.28334023660533036,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.977,0.978,0.09444287380793268,0.09114795292393522,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.954,0.9755,0.18180288788635107,0.10065695947875825,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed12,S3,trivial_coboundary,12,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.964,0.982,0.14344179651624517,0.07472810308211911,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.935,0.9245,0.25446953133143346,0.29408858897281037,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.968,0.96,0.12928299629668988,0.1589002173647153,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.929,0.942,0.2783317874330387,0.22701166912239806,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.942,0.951,0.22683469438515874,0.19287273291386914,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.953,0.9395,0.18733490072887282,0.23768926501554272,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.915,0.91,0.32884623694528464,0.348647079578667,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.978,0.965,0.09098313731534406,0.1408112932474454,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.963,0.9635,0.1477246184436754,0.14523244626636664,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed13,S3,trivial_coboundary,13,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.974,0.978,0.10558250847644322,0.0906645773218191,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.928,0.9145,0.28032108919158727,0.3298435360563143,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.965,0.971,0.1408027188993051,0.11707394258393791,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.933,0.937,0.26284301670357146,0.24654332373345988,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.964,0.9655,0.1430439986491203,0.13741617935844555,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.954,0.945,0.18283376118783645,0.21575180391498736,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.913,0.922,0.3391862384272494,0.3036824582883281,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.975,0.975,0.10345582688290901,0.10200763555950339,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.967,0.9605,0.13187230880968634,0.15665039995996,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed14,S3,trivial_coboundary,14,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.976,0.981,0.09850921859086113,0.07937940216764473,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.922,0.9315,0.30279959408585316,0.26618557863984044,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.97,0.966,0.1211291241168232,0.1364293151479247,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.949,0.9405,0.20252224632604748,0.23459925141833418,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.954,0.9605,0.18071562846366965,0.1571453695298971,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.954,0.9575,0.18293241555900394,0.16910737512598814,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.92,0.9135,0.3100706297828053,0.33521619677313264,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.962,0.972,0.14980257526747215,0.11326913826724512,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.972,0.969,0.11456922543696992,0.12506140822997472,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed15,S3,trivial_coboundary,15,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.972,0.9785,0.11436604369069915,0.08838674321482355,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.9,0.906,0.38719677983578243,0.3631231959439805,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.963,0.9665,0.14948900875952842,0.13542798150120006,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.941,0.9335,0.23171614677445787,0.26025761726238295,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.959,0.9525,0.1633782648153015,0.18857483757196747,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.951,0.948,0.19380539308571396,0.2056728487456156,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.935,0.919,0.25390131439149555,0.3162639210701828,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.966,0.9615,0.1365765547060913,0.1546333902216383,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.971,0.961,0.11778974852713034,0.15484725538975438,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed16,S3,trivial_coboundary,16,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.966,0.974,0.13505928302736026,0.10688280299156491,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.92,0.9125,0.30830742781255044,0.3390566036651958,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.962,0.9625,0.15245468066978082,0.1505671986755566,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.944,0.9385,0.21860358439466268,0.23965005489865707,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.95,0.952,0.19682998044683944,0.1897131406850687,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.962,0.948,0.15095257760304867,0.20524118349505688,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.921,0.924,0.3084044412240104,0.2941120664552291,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.972,0.962,0.11439896847425736,0.15120323916333586,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.953,0.9605,0.1877910785865697,0.1574593461648875,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed17,S3,trivial_coboundary,17,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.971,0.974,0.11770989732361437,0.10551006705543,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.925,0.8965,0.29207493592156875,0.3974857261806129,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_c2m3_sync,0.971,0.9715,0.11650076806298007,0.11594003866729727,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,naive_regular_representation_no_pooling,0.939,0.949,0.24039151620737675,0.20075611664587537,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_regular_lift_with_invariant_pooling,0.96,0.9555,0.15995687217924462,0.176403327553827,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,branch_orbit_lift_with_invariant_pooling,0.955,0.9535,0.1789928892956838,0.18292003005088092,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,random_same_branch_count_control,0.93,0.9215,0.27385749309331914,0.30555650777550214,False,True,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,oracle_true_branch_lift,0.976,0.9765,0.09910101086926545,0.09672286050315654,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6,False,True,False,True
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,greedy_soup,0.961,0.9695,0.15529951577498585,0.12341555365327934,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed18,S3,trivial_coboundary,18,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,ensemble_upper_bound,0.976,0.977,0.09866823979095785,0.09523433673747514,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
S3_trivial_coboundary_W12_seed19,S3,trivial_coboundary,19,12,20,2000,1000,2000,6,6,"[0, 1, 2]",1,True,True,unlifted_weight_average,0.914,0.914,0.33255696091673326,0.332405744166123,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,True,False,True,False
